央视频道,#genre#
凤凰资讯,http://play-live.ifeng.com/live/06OLEEWQKN4.m3u8#http://39.137.67.167:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225949/index.m3u8?IAS
欢笑剧场,http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://121.16.182.86:4000/udp/239.253.93.223:6401#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.224.29.54:4022/udp/232.0.0.98:1234#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://1.83.127.227:4000/udp/239.111.205.1:5140
都市剧场,http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://121.16.182.86:4000/udp/239.253.93.227:6405#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.224.29.54:4022/udp/232.0.0.149:1234#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://1.83.127.227:4000/udp/239.111.205.2:5140
超清影院,http://zhoull.3322.org:8888/udp/239.76.252.35:9000#http://ekucn.3322.org:8888/udp/239.76.252.35:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.252.35:9000
高清影院,http://zhoull.3322.org:8888/udp/239.76.252.217:9000#http://ekucn.3322.org:8888/udp/239.76.252.217:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.252.217:9000
抗战剧场,http://zhoull.3322.org:8888/udp/239.76.252.218:9000#http://ekucn.3322.org:8888/udp/239.76.252.218:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.252.218:9000
古装剧院,http://zhoull.3322.org:8888/udp/239.76.252.219:9000#http://ekucn.3322.org:8888/udp/239.76.252.219:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.252.219:9000
经典剧场,http://zhoull.3322.org:8888/udp/239.76.252.221:9000#http://ekucn.3322.org:8888/udp/239.76.252.221:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.252.221:9000
家庭剧院,http://zhoull.3322.org:8888/udp/239.76.252.220:9000#http://ekucn.3322.org:8888/udp/239.76.252.220:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.252.220:9000
故事频道,http://zhoull.3322.org:8888/udp/239.76.253.41:9000#http://ekucn.3322.org:8888/udp/239.76.253.41:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.253.41:9000
精选热播,http://zhoull.3322.org:8888/udp/239.76.254.110:9000#http://ekucn.3322.org:8888/udp/239.76.254.110:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.110:9000
搞笑动画,http://zhoull.3322.org:8888/udp/239.76.254.207:9000#http://ekucn.3322.org:8888/udp/239.76.254.207:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.207:9000
甜宠剧场,http://zhoull.3322.org:8888/udp/239.76.254.109:9000#http://ekucn.3322.org:8888/udp/239.76.254.109:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.109:9000
超级影视,http://39.134.66.10/PLTV/88888888/224/3221225637/index.m3u8
超级电影,http://39.134.66.10/PLTV/88888888/224/3221225644/index.m3u8
超级综艺,http://39.134.66.10/PLTV/88888888/224/3221225642/index.m3u8
动作电影,http://39.134.66.2/PLTV/88888888/224/3221225555/index.m3u8
金牌综艺,http://39.134.66.7/PLTV/88888888/224/3221225525/index.m3u8
古装剧场,http://39.134.66.7/PLTV/88888888/224/3221225524/index.m3u8
精品大剧,http://39.134.66.10/PLTV/88888888/224/3221225536/index.m3u8
军旅剧场,http://39.134.66.10/PLTV/88888888/224/3221225560/index.m3u8
家庭剧场,http://39.134.66.7/PLTV/88888888/224/3221225538/index.m3u8
爱情喜剧,http://39.134.66.7/PLTV/88888888/224/3221225533/index.m3u8
东北热剧,http://39.134.66.2/PLTV/88888888/224/3221225679/index.m3u8
惊悚悬疑,http://39.134.66.4/PLTV/88888888/224/3221225553/index.m3u8
潮妈辣婆,http://39.134.66.7/PLTV/88888888/224/3221225542/index.m3u8
武博世界,http://39.134.66.10/PLTV/88888888/224/3221225547/index.m3u8
超级体育,http://39.134.66.7/PLTV/88888888/224/3221225635/index.m3u8
中国功夫,http://39.134.66.10/PLTV/88888888/224/3221225604/index.m3u8
精品记录,http://39.134.66.7/PLTV/88888888/224/3221225545/index.m3u8
军事评价,http://39.134.66.10/PLTV/88888888/224/3221225535/index.m3u8
精品体育,http://39.134.66.10/PLTV/88888888/224/3221225526/index.m3u8
农业致富,http://39.134.66.4/PLTV/88888888/224/3221225552/index.m3u8
炫舞未来,http://39.134.66.10/PLTV/88888888/224/3221225646/index.m3u8
数字频道2,#genre#
爱院线,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000030630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000030630/1.m3u8?Contentid=6000000006000030630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000030630&livemode=1&stbId=3&channel-id=wasusyt
爱科幻,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000020630/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000020630&livemode=1&stbId=3&channel-id=wasusyt
爱喜剧,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000010630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000010630/1.m3u8?Contentid=6000000006000010630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000010630&livemode=1&stbId=3&channel-id=wasusyt
爱都市,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000080630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000080630/1.m3u8?Contentid=6000000006000080630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000080630&livemode=1&stbId=3&channel-id=wasusyt
爱经典,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000060630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000060630/1.m3u8?Contentid=6000000006000060630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000060630&livemode=1&stbId=3&channel-id=wasusyt
爱谍战,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000070630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000070630/1.m3u8?Contentid=6000000006000070630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000070630&livemode=1&stbId=3&channel-id=wasusyt
爱怀旧,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000260630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000260630/1.m3u8?Contentid=6000000006000260630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000260630&livemode=1&stbId=3&channel-id=wasusyt
爱悬疑,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000050630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000050630/1.m3u8?Contentid=6000000006000050630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000050630&livemode=1&stbId=3&channel-id=wasusyt
爱浪漫,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000040630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000040630/1.m3u8?Contentid=6000000006000040630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000040630&livemode=1&stbId=3&channel-id=wasusyt
爱青春,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000100630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000100630/1.m3u8?Contentid=6000000006000100630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000100630&livemode=1&stbId=3&channel-id=wasusyt
爱娱乐,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000130630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000130630/1.m3u8?Contentid=6000000006000130630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000130630&livemode=1&stbId=3&channel-id=wasusyt
爱科学,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000160630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000160630/1.m3u8?Contentid=6000000006000160630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000160630&livemode=1&stbId=3&channel-id=wasusyt
爱历史,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000150630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000150630/1.m3u8?Contentid=6000000006000150630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000150630&livemode=1&stbId=3&channel-id=wasusyt
爱解密,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000200630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000200630/1.m3u8?Contentid=6000000006000200630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000200630&livemode=1&stbId=3&channel-id=wasusyt
爱猎奇,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000190630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000190630/1.m3u8?Contentid=6000000006000190630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000190630&livemode=1&stbId=3&channel-id=wasusyt
爱极限,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000170630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000170630/1.m3u8?Contentid=6000000006000170630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000170630&livemode=1&stbId=3&channel-id=wasusyt
爱美食,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000120630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000120630/1.m3u8?Contentid=6000000006000120630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000120630&livemode=1&stbId=3&channel-id=wasusyt
爱家庭,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000090630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000090630/1.m3u8?Contentid=6000000006000090630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000090630&livemode=1&stbId=3&channel-id=wasusyt
爱电竞,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000230630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000230630/1.m3u8?Contentid=6000000006000230630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000230630&livemode=1&stbId=3&channel-id=wasusyt
爱动漫,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000280630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000280630/1.m3u8?Contentid=6000000006000280630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000280630&livemode=1&stbId=3&channel-id=wasusyt
爱旅行,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000250630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000250630/1.m3u8?Contentid=6000000006000250630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000250630&livemode=1&stbId=3&channel-id=wasusyt
爱奇谈,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000270630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000270630/1.m3u8?Contentid=6000000006000270630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000270630&livemode=1&stbId=3&channel-id=wasusyt
爱赛车,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000240630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000240630/1.m3u8?Contentid=6000000006000240630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000240630&livemode=1&stbId=3&channel-id=wasusyt
爱时尚,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000140630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000140630/1.m3u8?Contentid=6000000006000140630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000140630&livemode=1&stbId=3&channel-id=wasusyt
爱探索,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000300630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000300630/1.m3u8?Contentid=6000000006000300630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000300630&livemode=1&stbId=3&channel-id=wasusyt
爱体育,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000290630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000290630/1.m3u8?Contentid=6000000006000290630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000290630&livemode=1&stbId=3&channel-id=wasusyt
爱玩具,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000220630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000220630/1.m3u8?Contentid=6000000006000220630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000220630&livemode=1&stbId=3&channel-id=wasusyt
爱幼教,http://39.134.168.67/0000000000001000/1.m3u8?Contentid=6000000006000180630&livemode=1&stbId=3&channel-id=wasusyt#http://111.11.123.49:6610/000000001000/6000000006000180630/1.m3u8?Contentid=6000000006000180630&livemode=1&stbId=3&channel-id=wasusyt#http://111.40.196.36/0000000000001000/1.m3u8?Contentid=6000000006000180630&livemode=1&stbId=3&channel-id=wasusyt
数字频道3,#genre#
怀旧剧场,http://zb.688768.xyz/ysp/ysp.php?member=35vlfdvuytkldmknuvfdd&id=2012511203#http://genstor.flanker.cn:9999/udp/239.33.4.93:20930#http://fengyeos.f3322.org:8000/udp/239.33.2.93:20930#http://sxhfwf.myqnapcloud.cn:8888/udp/239.111.205.67:5140#http://fengwei888888.asuscomm.com:3000/udp/239.49.9.12:6000#http://liuxiqiang.myds.me:8000/udp/239.253.43.5:5146#http://anyun-ship.com:8888/udp/225.1.2.173:5002#http://ddns3.oksvc.com:8888/udp/238.1.79.61:4624#http://zhoull.3322.org:8888/udp/239.76.254.53:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.30.114.122:8800/udp/239.37.0.82:5540#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://106.32.9.79:8888/udp/238.255.2.33:5999#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://183.191.1.183:8001/udp/226.0.1.182:2121#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.224.29.54:4022/udp/232.0.0.38:1234#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://49.64.224.155:7777/udp/239.49.9.12:6000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.70.38.199:4000/udp/239.253.43.5:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://111.162.206.23:8686/udp/225.1.2.173:5002#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://223.244.197.187:4022/udp/238.1.79.61:4624#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.111.47.81:4022/udp/239.253.43.25:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://123.187.193.33:8000/udp/239.33.2.93:20930#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.53:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://119.112.124.41:8000/udp/232.0.0.204:9226
第一剧场,http://zb.688768.xyz/ysp/ysp.php?member=35vlfdvuytkldmknuvfdd&id=2012514403#http://genstor.flanker.cn:9999/udp/239.33.4.90:20900#http://fengyeos.f3322.org:8000/udp/239.33.2.90:20900#http://sxhfwf.myqnapcloud.cn:8888/udp/239.111.205.65:5140#http://fengwei888888.asuscomm.com:3000/udp/239.49.9.15:6000#http://liuxiqiang.myds.me:8000/udp/239.253.43.28:5146#http://anyun-ship.com:8888/udp/225.1.2.175:5002#http://ddns3.oksvc.com:8888/udp/238.1.79.63:4640#http://zhoull.3322.org:8888/udp/239.76.254.49:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.30.114.122:8800/udp/239.37.0.78:5540#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://106.32.9.79:8888/udp/238.255.2.25:5999#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://183.191.1.183:8001/udp/226.0.1.167:2110#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.224.29.54:4022/udp/232.0.0.29:1234#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://49.64.224.155:7777/udp/239.49.9.15:6000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.70.38.199:4000/udp/239.253.43.15:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://111.162.206.23:8686/udp/225.1.2.175:5002#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://223.244.197.187:4022/udp/238.1.79.63:4640#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.111.47.81:4022/udp/239.253.43.28:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://123.187.193.33:8000/udp/239.33.2.90:20900#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.49:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://119.112.124.41:8000/udp/232.0.0.147:9132
风云剧场,http://zb.688768.xyz/ysp/ysp.php?member=35vlfdvuytkldmknuvfdd&id=2012513603#http://genstor.flanker.cn:9999/udp/239.33.4.92:20920#http://fengyeos.f3322.org:8000/udp/239.33.2.92:20920#http://sxhfwf.myqnapcloud.cn:8888/udp/239.111.205.66:5140#http://fengwei888888.asuscomm.com:3000/udp/239.49.9.10:6000#http://liuxiqiang.myds.me:8000/udp/239.253.43.26:5146#http://anyun-ship.com:8888/udp/225.1.2.174:5002#http://ddns3.oksvc.com:8888/udp/238.1.79.62:4632#http://zhoull.3322.org:8888/udp/239.76.254.50:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.30.114.122:8800/udp/239.37.0.114:5540#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://106.32.9.79:8888/udp/238.255.2.28:5999#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://183.191.1.183:8001/udp/226.0.1.212:2133#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.224.29.54:4022/udp/232.0.0.45:1234#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://49.64.224.155:7777/udp/239.49.9.10:6000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.70.38.199:4000/udp/239.253.43.16:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://111.162.206.23:8686/udp/225.1.2.174:5002#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://223.244.197.187:4022/udp/238.1.79.62:4632#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.111.47.81:4022/udp/239.253.43.26:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://123.187.193.33:8000/udp/239.33.2.92:20920#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.50:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://119.112.124.41:8000/udp/232.0.0.52:8610
电视指南,http://zb.688768.xyz/ysp/ysp.php?member=35vlfdvuytkldmknuvfdd&id=2012514003#http://genstor.flanker.cn:9999/udp/239.33.4.88:20880#http://fengyeos.f3322.org:8000/udp/239.33.2.88:20880#http://sxhfwf.myqnapcloud.cn:8888/udp/239.111.205.76:5140#http://fengwei888888.asuscomm.com:3000/udp/239.49.9.5:6000#http://liuxiqiang.myds.me:8000/udp/239.253.43.19:5146#http://anyun-ship.com:8888/udp/225.1.2.167:5002#http://ddns3.oksvc.com:8888/udp/238.1.79.53:4560#http://zhoull.3322.org:8888/udp/239.76.254.61:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.30.114.122:8800/udp/239.37.0.115:5540#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://183.191.1.183:8001/udp/226.0.1.161:2105#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.224.29.54:4022/udp/232.0.0.91:1234#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://49.64.224.155:7777/udp/239.49.9.5:6000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.70.38.199:4000/udp/239.253.43.19:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://111.162.206.23:8686/udp/225.1.2.167:5002#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://223.244.197.187:4022/udp/238.1.79.53:4560#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.111.47.81:4022/udp/239.253.43.19:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://123.187.193.33:8000/udp/239.33.2.88:20880#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.61:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://119.112.124.41:8000/udp/232.0.0.124:9294
世界地理,http://zb.688768.xyz/ysp/ysp.php?member=35vlfdvuytkldmknuvfdd&id=2012513303#http://genstor.flanker.cn:9999/udp/239.33.4.91:20910#http://fengyeos.f3322.org:8000/udp/239.33.2.91:20910#http://sxhfwf.myqnapcloud.cn:8888/udp/239.111.205.71:5140#http://fengwei888888.asuscomm.com:3000/udp/239.49.9.8:6000#http://liuxiqiang.myds.me:8000/udp/239.253.43.24:5146#http://anyun-ship.com:8888/udp/225.1.2.171:5002#http://ddns3.oksvc.com:8888/udp/238.1.79.60:4616#http://zhoull.3322.org:8888/udp/239.76.254.57:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.30.114.122:8800/udp/239.37.0.79:5540#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://106.32.9.79:8888/udp/238.255.2.26:5999#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://183.191.1.183:8001/udp/226.0.1.169:2111#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.224.29.54:4022/udp/232.0.0.63:1234#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://49.64.224.155:7777/udp/239.49.9.8:6000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.70.38.199:4000/udp/239.253.43.24:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://111.162.206.23:8686/udp/225.1.2.171:5002#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://223.244.197.187:4022/udp/238.1.79.60:4616#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://113.111.47.81:4022/udp/239.253.43.24:5146#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://123.187.193.33:8000/udp/239.33.2.91:20910#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://175.11.195.78:7000/udp/239.76.254.57:9000#http://zb.688768.xyz/zubo/z.php?member=kikihdcn72&playurl=http://119.112.124.41:8000/udp/232.0.0.123:9292
